"Site ID","Sector ID","Antenna ID","MIMO Group","Horizontal Beamwidth","Vertical Beamwidth","Link Configuration ID","Cable Length (m)","Power Split (%)","Downlink Beamforming Configuration","Uplink Beamforming Configuration"
"Site_2814","1","1","1","65","62","Default","25","100","None","None"
"Site_2814","2","2","1","65","62","Default","25","100","None","None"
"Site_2814","3","3","1","65","62","Default","25","100","None","None"
"Site_2815","1","1","1","65","62","Default","25","100","None","None"
"Site_2815","2","2","1","65","62","Default","25","100","None","None"
"Site_2815","3","3","1","65","62","Default","25","100","None","None"
"Site_2816","1","1","1","65","62","Default","25","100","None","None"
"Site_2816","2","2","1","65","62","Default","25","100","None","None"
"Site_2816","3","3","1","65","62","Default","25","100","None","None"
"Site_2817","1","1","1","65","62","Default","25","100","None","None"
"Site_2817","2","2","1","65","62","Default","25","100","None","None"
"Site_2817","3","3","1","65","62","Default","25","100","None","None"
"Site_2818","1","1","1","65","62","Default","25","100","None","None"
"Site_2818","2","2","1","65","62","Default","25","100","None","None"
"Site_2818","3","3","1","65","62","Default","25","100","None","None"
"Site_2819","1","1","1","65","62","Default","25","100","None","None"
"Site_2819","2","2","1","65","62","Default","25","100","None","None"
"Site_2819","3","3","1","65","62","Default","25","100","None","None"
"Site_282","1","1","1","65","62","Default","25","100","None","None"
"Site_282","2","2","1","65","62","Default","25","100","None","None"
"Site_282","3","3","1","65","62","Default","25","100","None","None"
"Site_2820","1","1","1","65","62","Default","25","100","None","None"
"Site_2820","2","2","1","65","62","Default","25","100","None","None"
"Site_2820","3","3","1","65","62","Default","25","100","None","None"
"Site_2821","1","1","1","65","62","Default","25","100","None","None"
"Site_2821","2","2","1","65","62","Default","25","100","None","None"
"Site_2821","3","3","1","65","62","Default","25","100","None","None"
"Site_2822","1","1","1","65","62","Default","25","100","None","None"
"Site_2822","2","2","1","65","62","Default","25","100","None","None"
"Site_2822","3","3","1","65","62","Default","25","100","None","None"
"Site_2823","1","1","1","65","62","Default","25","100","None","None"
"Site_2823","2","2","1","65","62","Default","25","100","None","None"
"Site_2823","3","3","1","65","62","Default","25","100","None","None"
"Site_2824","1","1","1","65","62","Default","25","100","None","None"
"Site_2824","2","2","1","65","62","Default","25","100","None","None"
"Site_2824","3","3","1","65","62","Default","25","100","None","None"
"Site_2825","1","1","1","65","62","Default","25","100","None","None"
"Site_2825","2","2","1","65","62","Default","25","100","None","None"
"Site_2825","3","3","1","65","62","Default","25","100","None","None"
"Site_2826","1","1","1","65","62","Default","25","100","None","None"
"Site_2826","2","2","1","65","62","Default","25","100","None","None"
"Site_2826","3","3","1","65","62","Default","25","100","None","None"
"Site_2827","1","1","1","65","62","Default","25","100","None","None"
"Site_2827","2","2","1","65","62","Default","25","100","None","None"
"Site_2827","3","3","1","65","62","Default","25","100","None","None"
"Site_2828","1","1","1","65","62","Default","25","100","None","None"
"Site_2828","2","2","1","65","62","Default","25","100","None","None"
"Site_2828","3","3","1","65","62","Default","25","100","None","None"
"Site_2829","1","1","1","65","62","Default","25","100","None","None"
"Site_2829","2","2","1","65","62","Default","25","100","None","None"
"Site_2829","3","3","1","65","62","Default","25","100","None","None"
"Site_283","1","1","1","65","62","Default","25","100","None","None"
"Site_283","2","2","1","65","62","Default","25","100","None","None"
"Site_283","3","3","1","65","62","Default","25","100","None","None"
"Site_2830","1","1","1","65","62","Default","25","100","None","None"
"Site_2830","2","2","1","65","62","Default","25","100","None","None"
"Site_2830","3","3","1","65","62","Default","25","100","None","None"
"Site_2831","1","1","1","65","62","Default","25","100","None","None"
"Site_2831","2","2","1","65","62","Default","25","100","None","None"
"Site_2831","3","3","1","65","62","Default","25","100","None","None"
"Site_2832","1","1","1","65","62","Default","25","100","None","None"
"Site_2832","2","2","1","65","62","Default","25","100","None","None"
"Site_2832","3","3","1","65","62","Default","25","100","None","None"
"Site_2833","1","1","1","65","62","Default","25","100","None","None"
"Site_2833","2","2","1","65","62","Default","25","100","None","None"
"Site_2833","3","3","1","65","62","Default","25","100","None","None"
"Site_2834","1","1","1","65","62","Default","25","100","None","None"
"Site_2834","2","2","1","65","62","Default","25","100","None","None"
"Site_2834","3","3","1","65","62","Default","25","100","None","None"
"Site_2835","1","1","1","65","62","Default","25","100","None","None"
"Site_2835","2","2","1","65","62","Default","25","100","None","None"
"Site_2835","3","3","1","65","62","Default","25","100","None","None"
"Site_2836","1","1","1","65","62","Default","25","100","None","None"
"Site_2836","2","2","1","65","62","Default","25","100","None","None"
"Site_2836","3","3","1","65","62","Default","25","100","None","None"
"Site_2837","1","1","1","65","62","Default","25","100","None","None"
"Site_2837","2","2","1","65","62","Default","25","100","None","None"
"Site_2837","3","3","1","65","62","Default","25","100","None","None"
"Site_2838","1","1","1","65","62","Default","25","100","None","None"
"Site_2838","2","2","1","65","62","Default","25","100","None","None"
"Site_2838","3","3","1","65","62","Default","25","100","None","None"
"Site_2839","1","1","1","65","62","Default","25","100","None","None"
"Site_2839","2","2","1","65","62","Default","25","100","None","None"
"Site_2839","3","3","1","65","62","Default","25","100","None","None"
"Site_284","1","1","1","65","62","Default","25","100","None","None"
"Site_284","2","2","1","65","62","Default","25","100","None","None"
"Site_284","3","3","1","65","62","Default","25","100","None","None"
"Site_2840","1","1","1","65","62","Default","25","100","None","None"
"Site_2840","2","2","1","65","62","Default","25","100","None","None"
"Site_2840","3","3","1","65","62","Default","25","100","None","None"
"Site_2841","1","1","1","65","62","Default","25","100","None","None"
"Site_2841","2","2","1","65","62","Default","25","100","None","None"
"Site_2841","3","3","1","65","62","Default","25","100","None","None"
"Site_2842","1","1","1","65","62","Default","25","100","None","None"
"Site_2842","2","2","1","65","62","Default","25","100","None","None"
"Site_2842","3","3","1","65","62","Default","25","100","None","None"
"Site_2843","1","1","1","65","62","Default","25","100","None","None"
"Site_2843","2","2","1","65","62","Default","25","100","None","None"
"Site_2843","3","3","1","65","62","Default","25","100","None","None"
"Site_2844","1","1","1","65","62","Default","25","100","None","None"
"Site_2844","2","2","1","65","62","Default","25","100","None","None"
"Site_2844","3","3","1","65","62","Default","25","100","None","None"
"Site_2845","1","1","1","65","62","Default","25","100","None","None"
"Site_2845","2","2","1","65","62","Default","25","100","None","None"
"Site_2845","3","3","1","65","62","Default","25","100","None","None"
"Site_2846","1","1","1","65","62","Default","25","100","None","None"
"Site_2846","2","2","1","65","62","Default","25","100","None","None"
"Site_2846","3","3","1","65","62","Default","25","100","None","None"
"Site_2847","1","1","1","65","62","Default","25","100","None","None"
"Site_2847","2","2","1","65","62","Default","25","100","None","None"
"Site_2847","3","3","1","65","62","Default","25","100","None","None"
"Site_2848","1","1","1","65","62","Default","25","100","None","None"
"Site_2848","2","2","1","65","62","Default","25","100","None","None"
"Site_2848","3","3","1","65","62","Default","25","100","None","None"
"Site_2849","1","1","1","65","62","Default","25","100","None","None"
"Site_2849","2","2","1","65","62","Default","25","100","None","None"
"Site_2849","3","3","1","65","62","Default","25","100","None","None"
"Site_285","1","1","1","65","62","Default","25","100","None","None"
"Site_285","2","2","1","65","62","Default","25","100","None","None"
"Site_285","3","3","1","65","62","Default","25","100","None","None"
"Site_2850","1","1","1","65","62","Default","25","100","None","None"
"Site_2850","2","2","1","65","62","Default","25","100","None","None"
"Site_2850","3","3","1","65","62","Default","25","100","None","None"
"Site_2851","1","1","1","65","62","Default","25","100","None","None"
"Site_2851","2","2","1","65","62","Default","25","100","None","None"
"Site_2851","3","3","1","65","62","Default","25","100","None","None"
"Site_2852","1","1","1","65","62","Default","25","100","None","None"
"Site_2852","2","2","1","65","62","Default","25","100","None","None"
"Site_2852","3","3","1","65","62","Default","25","100","None","None"
"Site_2853","1","1","1","65","62","Default","25","100","None","None"
"Site_2853","2","2","1","65","62","Default","25","100","None","None"
"Site_2853","3","3","1","65","62","Default","25","100","None","None"
"Site_2854","1","1","1","65","62","Default","25","100","None","None"
"Site_2854","2","2","1","65","62","Default","25","100","None","None"
"Site_2854","3","3","1","65","62","Default","25","100","None","None"
"Site_2855","1","1","1","65","62","Default","25","100","None","None"
"Site_2855","2","2","1","65","62","Default","25","100","None","None"
"Site_2855","3","3","1","65","62","Default","25","100","None","None"
"Site_2856","1","1","1","65","62","Default","25","100","None","None"
"Site_2856","2","2","1","65","62","Default","25","100","None","None"
"Site_2856","3","3","1","65","62","Default","25","100","None","None"
"Site_2857","1","1","1","65","62","Default","25","100","None","None"
"Site_2857","2","2","1","65","62","Default","25","100","None","None"
"Site_2857","3","3","1","65","62","Default","25","100","None","None"
"Site_2858","1","1","1","65","62","Default","25","100","None","None"
"Site_2858","2","2","1","65","62","Default","25","100","None","None"
"Site_2858","3","3","1","65","62","Default","25","100","None","None"
"Site_2859","1","1","1","65","62","Default","25","100","None","None"
"Site_2859","2","2","1","65","62","Default","25","100","None","None"
"Site_2859","3","3","1","65","62","Default","25","100","None","None"
"Site_286","1","1","1","65","62","Default","25","100","None","None"
"Site_286","2","2","1","65","62","Default","25","100","None","None"
"Site_286","3","3","1","65","62","Default","25","100","None","None"
"Site_2860","1","1","1","65","62","Default","25","100","None","None"
"Site_2860","2","2","1","65","62","Default","25","100","None","None"
"Site_2860","3","3","1","65","62","Default","25","100","None","None"
"Site_2861","1","1","1","65","62","Default","25","100","None","None"
"Site_2861","2","2","1","65","62","Default","25","100","None","None"
"Site_2861","3","3","1","65","62","Default","25","100","None","None"
"Site_2862","1","1","1","65","62","Default","25","100","None","None"
"Site_2862","2","2","1","65","62","Default","25","100","None","None"
"Site_2862","3","3","1","65","62","Default","25","100","None","None"
"Site_2863","1","1","1","65","62","Default","25","100","None","None"
"Site_2863","2","2","1","65","62","Default","25","100","None","None"
"Site_2863","3","3","1","65","62","Default","25","100","None","None"
"Site_2864","1","1","1","65","62","Default","25","100","None","None"
"Site_2864","2","2","1","65","62","Default","25","100","None","None"
"Site_2864","3","3","1","65","62","Default","25","100","None","None"
"Site_2865","1","1","1","65","62","Default","25","100","None","None"
"Site_2865","2","2","1","65","62","Default","25","100","None","None"
"Site_2865","3","3","1","65","62","Default","25","100","None","None"
"Site_2866","1","1","1","65","62","Default","25","100","None","None"
"Site_2866","2","2","1","65","62","Default","25","100","None","None"
"Site_2866","3","3","1","65","62","Default","25","100","None","None"
